y,verein,age,mw,datum_mw,x,marker,TM_URL
800000,APOEL\x20Nicosia,31,\u20AC800Th.,2020-04-08,1586296800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2784.png\\x3Flm\\x3D1536096930\\x29'},https://www.transfermarkt.com/linus-hallenius/profil/spieler/50587
800000,IFK\x20Norrk\u00F6ping,31,\u20AC800Th.,2020-08-05,1596578400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/linus-hallenius/profil/spieler/50587
500000,IFK\x20Norrk\u00F6ping,31,\u20AC500Th.,2020-12-10,1607554800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2844.png\\x3Flm\\x3D1414431996\\x29'},https://www.transfermarkt.com/linus-hallenius/profil/spieler/50587
350000,GIF\x20Sundsvall,32,\u20AC350Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/linus-hallenius/profil/spieler/50587
300000,GIF\x20Sundsvall,32,\u20AC300Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/linus-hallenius/profil/spieler/50587
125000,AIK\x20Solna,17,\u20AC125Th.,2009-06-21,1245535200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
200000,AIK\x20Solna,18,\u20AC200Th.,2010-07-13,1278972000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F272.png\\x3Flm\\x3D1495472591\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
250000,GIF\x20Sundsvall,19,\u20AC250Th.,2011-03-31,1301522400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
500000,FK\x20Haugesund,20,\u20AC500Th.,2012-09-30,1348956000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
600000,FK\x20Haugesund,21,\u20AC600Th.,2012-12-29,1356735600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
400000,FK\x20Haugesund,21,\u20AC400Th.,2013-07-22,1374444000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
200000,FK\x20Haugesund,22,\u20AC200Th.,2014-01-02,1388617200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
200000,FK\x20Haugesund,23,\u20AC200Th.,2014-12-07,1417906800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2761_1515836756.png\\x3Flm\\x3D1515836756\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
400000,Sandnes\x20Ulf,24,\u20AC400Th.,2015-12-27,1451170800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F13025.png\\x3Flm\\x3D1480871738\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
500000,Sandnes\x20Ulf,25,\u20AC500Th.,2016-12-16,1481842800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F13025.png\\x3Flm\\x3D1480871738\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
300000,Str\u00F8msgodset\x20IF,26,\u20AC300Th.,2017-12-23,1513983600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2817.png\\x3Flm\\x3D1522008831\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
300000,Sandefjord\x20Fotball,27,\u20AC300Th.,2018-12-30,1546124400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6399.png\\x3Flm\\x3D1480871661\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
400000,Sandefjord\x20Fotball,28,\u20AC400Th.,2019-12-29,1577574000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6399.png\\x3Flm\\x3D1480871661\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
325000,GIF\x20Sundsvall,28,\u20AC325Th.,2020-04-08,1586296800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
450000,GIF\x20Sundsvall,28,\u20AC450Th.,2020-10-25,1603576800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
400000,GIF\x20Sundsvall,29,\u20AC400Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
400000,GIF\x20Sundsvall,30,\u20AC400Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/pontus-engblom/profil/spieler/108745
50000,GIF\x20Sundsvall,16,\u20AC50Th.,2020-10-25,1603576800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/johan-bengtsson/profil/spieler/688016
175000,GIF\x20Sundsvall,17,\u20AC175Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/johan-bengtsson/profil/spieler/688016
150000,GIF\x20Sundsvall,17,\u20AC150Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F2843.png\\x3Flm\\x3D1415700993\\x29'},https://www.transfermarkt.com/johan-bengtsson/profil/spieler/688016
50000,IFK\x20V\u00E4rnamo,19,\u20AC50Th.,2018-04-05,1522879200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filip-eriksson/profil/spieler/384293
75000,IFK\x20V\u00E4rnamo,20,\u20AC75Th.,2018-11-22,1542841200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filip-eriksson/profil/spieler/384293
75000,IFK\x20V\u00E4rnamo,22,\u20AC75Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filip-eriksson/profil/spieler/384293
100000,IFK\x20V\u00E4rnamo,23,\u20AC100Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filip-eriksson/profil/spieler/384293
25000,Partizan\x20Minsk\x20\x28\x2D\x202014\x29,19,\u20AC25Th.,2009-10-02,1254434400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F10640.png\\x3Flm\\x3D1553021387\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,Partizan\x20Minsk\x20\x28\x2D\x202014\x29,20,\u20AC50Th.,2010-03-28,1269730800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F10640.png\\x3Flm\\x3D1553021387\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
25000,Partizan\x20Minsk\x20\x28\x2D\x202014\x29,20,\u20AC25Th.,2010-05-02,1272751200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F10640.png\\x3Flm\\x3D1553021387\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
75000,Partizan\x20Minsk\x20\x28\x2D\x202014\x29,20,\u20AC75Th.,2010-05-27,1274911200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F10640.png\\x3Flm\\x3D1553021387\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
0,IK\x20Frej\x20T\u00E4by,22,\x2D,2012-05-02,1335909600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6012.png\\x3Flm\\x3D1461966896\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
100000,Dynamo\x20Brest,22,\u20AC100Th.,2013-03-16,1363388400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6131.png\\x3Flm\\x3D1486547330\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
100000,Dynamo\x20Brest,23,\u20AC100Th.,2013-07-02,1372716000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6131.png\\x3Flm\\x3D1486547330\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,AFC\x20Eskilstuna,25,\u20AC50Th.,2015-04-01,1427839200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F8877.png\\x3Flm\\x3D1516363614\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,AFC\x20Eskilstuna,25,\u20AC50Th.,2015-06-14,1434232800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F8877.png\\x3Flm\\x3D1516363614\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,AFC\x20Eskilstuna,25,\u20AC50Th.,2015-12-03,1449097200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F8877.png\\x3Flm\\x3D1516363614\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,IFK\x20V\u00E4rnamo,27,\u20AC50Th.,2017-07-14,1499983200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,IFK\x20V\u00E4rnamo,27,\u20AC50Th.,2017-11-20,1511132400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
50000,IFK\x20V\u00E4rnamo,30,\u20AC50Th.,2020-12-07,1607295600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
225000,IFK\x20V\u00E4rnamo,31,\u20AC225Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
250000,IFK\x20V\u00E4rnamo,31,\u20AC250Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/filipp-voytekhovich/profil/spieler/118054
10000,IFK\x20V\u00E4rnamo,20,\u20AC10Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/hampus-gustafsson/profil/spieler/594364
10000,IFK\x20V\u00E4rnamo,20,\u20AC10Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/hampus-gustafsson/profil/spieler/594364
25000,Canterbury\x20United\x20\x282002\x20\x2D\x202021\x29,16,\u20AC25Th.,2011-11-10,1320879600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F16183_1475441387.png\\x3Flm\\x3D1475441387\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
25000,Canterbury\x20United\x20\x282002\x20\x2D\x202021\x29,17,\u20AC25Th.,2011-12-25,1324767600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F16183_1475441387.png\\x3Flm\\x3D1475441387\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
0,FC\x20Basel\x201893\x20U18,17,\x2D,2012-01-28,1327705200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F14322.png\\x3Flm\\x3D1644348127\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
50000,Vancouver\x20Whitecaps\x20FC,22,\u20AC50Th.,2017-03-04,1488582000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F6321.png\\x3Flm\\x3D1420976934\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
75000,Whitecaps\x20FC\x202,22,\u20AC75Th.,2017-07-17,1500242400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F46721.png\\x3Flm\\x3D1420978102\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
150000,Whitecaps\x20FC\x202,22,\u20AC150Th.,2017-11-20,1511132400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F46721.png\\x3Flm\\x3D1420978102\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
150000,Canterbury\x20United\x20\x282002\x20\x2D\x202021\x29,23,\u20AC150Th.,2018-01-05,1515106800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F16183.png\\x3Flm\\x3D1475441356\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
225000,Canterbury\x20United\x20\x282002\x20\x2D\x202021\x29,23,\u20AC225Th.,2018-05-31,1527717600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F16183.png\\x3Flm\\x3D1475441356\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
250000,IFK\x20V\u00E4rnamo,26,\u20AC250Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
300000,IFK\x20V\u00E4rnamo,27,\u20AC300Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/francis-de-vries/profil/spieler/207061
225000,IFK\x20V\u00E4rnamo,21,\u20AC225Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/victor-larsson/profil/spieler/537221
175000,IFK\x20V\u00E4rnamo,21,\u20AC175Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/victor-larsson/profil/spieler/537221
50000,IFK\x20V\u00E4rnamo,20,\u20AC50Th.,2011-06-07,1307397600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
75000,IFK\x20V\u00E4rnamo,22,\u20AC75Th.,2012-08-11,1344636000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,23,\u20AC100Th.,2013-07-22,1374444000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
75000,IFK\x20V\u00E4rnamo,23,\u20AC75Th.,2014-03-31,1396216800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,24,\u20AC100Th.,2014-08-03,1407016800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,24,\u20AC100Th.,2014-11-14,1415919600000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,24,\u20AC100Th.,2015-04-01,1427839200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,24,\u20AC100Th.,2015-06-14,1434232800000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,25,\u20AC100Th.,2015-12-03,1449097200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
125000,IFK\x20V\u00E4rnamo,25,\u20AC125Th.,2016-06-17,1466114400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
150000,IFK\x20V\u00E4rnamo,26,\u20AC150Th.,2016-12-15,1481756400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
150000,IFK\x20V\u00E4rnamo,26,\u20AC150Th.,2017-07-14,1499983200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
175000,IFK\x20V\u00E4rnamo,27,\u20AC175Th.,2017-11-20,1511132400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
150000,IFK\x20V\u00E4rnamo,28,\u20AC150Th.,2018-11-22,1542841200000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
175000,IFK\x20V\u00E4rnamo,30,\u20AC175Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
275000,IFK\x20V\u00E4rnamo,31,\u20AC275Th.,2021-12-29,1640732400000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
100000,IFK\x20V\u00E4rnamo,20,\u20AC100Th.,2021-07-05,1625436000000,{'symbol': 'url\\x28https\\x3A\\x2F\\x2Ftmssl.akamaized.net\\x2Fimages\\x2Fwappen\\x2Fverysmall\\x2F3622.png\\x3Flm\\x3D1415700878\\x29'},https://www.transfermarkt.com/victor-eriksson/profil/spieler/592084
